"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030042","GO:0030042","actin filament depolymerization","9/439","59/21468",0.152542372881356,7.45963476313656,7.17867687766381,2.92702179093829e-06,0.0107919293431895,0.0105126298428226,"ENSG00000042493/ENSG00000100092/ENSG00000109265/ENSG00000115306/ENSG00000148700/ENSG00000151491/ENSG00000152527/ENSG00000163554/ENSG00000172757",9
"GO:0030834","GO:0030834","regulation of actin filament depolymerization","8/439","54/21468",0.148148148148148,7.24474816502151,6.63852412048042,1.30934182160096e-05,0.0241377164812138,0.0235130226068552,"ENSG00000042493/ENSG00000100092/ENSG00000109265/ENSG00000115306/ENSG00000148700/ENSG00000151491/ENSG00000152527/ENSG00000163554",8
"GO:0030835","GO:0030835","negative regulation of actin filament depolymerization","7/439","45/21468",0.155555555555556,7.60698557327259,6.41029622754476,3.30556755461799e-05,0.0406254252462551,0.0395740227942336,"ENSG00000042493/ENSG00000109265/ENSG00000115306/ENSG00000148700/ENSG00000151491/ENSG00000152527/ENSG00000163554",7
